domain,content,symptom,disease_name,source_filename
1,"퇴행성 척추증은 주로 40세 이후에 발생하는 질환입니다. 이 질환은 특히 운동량이 많은 경추의 C5~C6 부위에서 가장 흔하게 나타납니다. 퇴행성 척추증의 직접적인 원인은 나이에 따른 추간판의 변화입니다. 이러한 변화에는 수핵의 탈수로 인해 수분 함량이 감소하는 현상이 포함됩니다. 또한, 섬유륜의 탄력이 소실되면서 구조적 안정성이 약화됩니다. 추가적으로, 추간판 간격이 감소하여 척추의 기능적 이상이 초래됩니다.",,퇴행성 척추증,cid_23464_1.json
1,"1. 경부 근강직은 목 부위의 근육이 긴장하거나 뻣뻣해지는 상태를 의미합니다. 2. 근 근막성 통증은 목 주변 근육과 근막에서 발생하는 만성적인 통증으로, 국소적인 압통점이 특징적입니다. 3. 편타성 손상(whiplash injury)은 교통사고와 같은 외부 충격으로 인해 목이 갑작스럽게 앞뒤로 움직이면서 발생하는 연조직 손상입니다. 4. 추간판 탈출증은 목뼈 사이에 있는 디스크가 탈출하여 신경을 압박함으로써 통증이나 신경학적 증상을 유발하는 상태입니다. 5. 퇴행성 척추증(degenerative spondylosis)은 나이가 들면서 척추와 디스크가 퇴행성 변화를 겪어 목 부위에 통증과 운동 제한을 초래하는 질환입니다.",목 부위의 근육이 긴장하거나 뻣뻣해지는 상태|국소적인 압통점|통증|운동 제한,편타성 손상|추간판 탈출증|퇴행성 척추증,cid_23466_1.json
1,"1. 물리치료는 약 2주간 시행하며, 초기에는 냉찜질을 사용하고, 후기에는 온열찜질을 적용합니다. 또한, 등척성 운동(isometric exercise)을 병행합니다. 2. 경부칼라(cervical collars)는 목의 운동을 제한하고 근경련을 완화시키는 데 도움을 줍니다. 하지만 2~4주 이상 사용은 피해야 합니다. 3. 견인(traction)은 과긴장된 근육과 인대를 이완시키는 데 효과적입니다. 통증이 있을 때 하루 2번, 2~5분씩 시행합니다. 그러나 퇴행성 척추증이 있는 경우 증상을 악화시킬 수 있으므로 사용을 피해야 합니다. 4. 통증 유발점(trigger point)이나 압통점(tender point)에 국소마취제를 주사하면 근경련이나 근막통증증후군(myofascial pain syndrome)에 효과적입니다. 5. 경추 경막외 신경 차단술이나 median branch block은 특정 신경통증 완화에 사용됩니다. 6. 추간판내 주사나 추간판내 열 응고술은 디스크로 인한 목 통증(discogenic neck pain)에 효과적입니다. 7. 수술은 심각한 신경학적 이상이 없는 한 권장되지 않습니다. 수술은 합병증 발생 가능성이 높기 때문입니다.",목 통증|근경련|근막통증증후군|신경통증|근통증,퇴행성 척추증|근막통증증후군|디스크로 인한 목 통증,cid_23467_1.json
1,1. 압통점에 국소마취제(1% 리도카인 또는 메피바카인)와 부신피질호르몬(덱사메타손 4~5mg 또는 하이드로코르티손 25mg)을 혼합하여 4~7일 간격으로 반복 주사합니다. 2. 근육통이 있는 피부 부위에 플루오로메탄을 분사하여 치료합니다. 3. 통증 부위에 뜨겁고 습한 찜질팩을 대어줍니다. 4. 물리치료로서 수동적인 근육 스트레칭을 시행합니다. 5. 근육 이완제와 진통제를 혼합하여 경구로 투여합니다.,압통|근육통,,cid_23470_1.json
1,"5-1 통증성 견 구축증(Frozen shoulder)의 병태생리에는 명확히 확립된 이론이 존재하지 않습니다. 그러나 특정한 사이토카인(cytokine)이 관절낭의 염증 과정에 관여하는 것으로 알려져 있습니다. 이 질환에서는 관절낭과 인대의 구축이 발생하며, 회전근개와 이두근건과 같은 활주면에서 유착이 나타납니다. 또한, 관절 주위 조직의 운동 접촉면에서도 유착이 발생하여 관절의 움직임에 제한을 초래합니다.",통증,통증성 견 구축증,cid_23472_1.json
1,"외상이나 수술의 병력이 없으며, 모든 방향에서 관절 운동이 제한되지만 근력 감소나 관절의 불안정성은 관찰되지 않는 경우, 방사선 검사에서 이상 소견이 없을 때 동결견(Frozen shoulder)으로 진단할 수 있습니다. 팔을 뒤로 돌려 등 뒤로 손을 뻗는 동작이 불가능한 상태가 나타납니다. 야간에 통증이 심해져 수면 장애를 유발할 수 있습니다.",관절 운동 제한|통증|수면 장애,동결견(Frozen shoulder),cid_23473_1.json
1,"1) 구축진행기(freezing stage)에서는 어깨 관절의 통증이 활동 여부와 관계없이 발생하며, 특히 휴식 중이나 야간에 통증이 심하게 나타납니다. 이 단계는 일반적으로 2개월에서 9개월 동안 지속됩니다. 2) 구축기(frozen stage)에서는 어깨 관절의 모든 방향에서 운동 제한이 나타나며, 이전 단계에 비해 통증은 감소하지만 여전히 불편함이 존재합니다. 이 단계는 보통 3개월에서 12개월 동안 지속됩니다. 3) 회복기(thawing stage)에서는 어깨 관절의 기능이 서서히 회복되며, 이 과정은 대개 1년 이상에서 최대 6년까지 지속될 수 있습니다.",어깨 관절의 통증,건축기(frozen stage)|건축기(frozen stage),cid_23474_1.json
1,"물리치료는 지속적인 신장운동을 통해 관절의 움직임을 개선하는 데 중점을 둡니다. 주사 치료는 관절 주위 또는 관절 내에 국소마취제와 스테로이드를 주입하여 염증을 줄이고 통증을 완화합니다. 신경 차단술은 견갑상신경을 차단하여 통증을 줄이는 방법으로, 주 2회씩 2~5주간 시행합니다. 손조작(manipulation)은 상박신경총 차단 하에서 시행되며, 6개월 이상의 치료에도 효과가 없을 경우에만 고려됩니다. 골다공증이 심하거나 당뇨병이 있는 환자에게는 손조작 치료가 금기입니다. 손조작 시에는 지속적이고 절제된 힘을 상완골 근위부에 가하면서 팔을 들어 올리는 방식으로 진행됩니다.",통증,골다공증|당뇨병,cid_23475_1.json
1,"1. 회전근계 질환에는 여러 종류가 있습니다. 첫 번째로, 극상근건염은 어깨의 극상근 힘줄에 염증이 생기는 상태를 말합니다. 2. 만성 견봉하 활액낭염은 어깨 견봉 아래에 위치한 활액낭에 만성적인 염증이 발생하는 질환입니다. 3. 회전근계의 불완전 파열은 힘줄이 부분적으로 손상된 상태를 의미하며, 완전 파열은 힘줄이 완전히 끊어진 상태를 뜻합니다. 4. 석회성 건염은 힘줄 내에 칼슘이 침착되어 염증과 통증을 유발하는 질환입니다. 5. 이두근건 질환에는 다양한 형태가 있습니다. 충돌건염은 이두근 힘줄이 어깨 관절에서 구조물과 충돌하여 염증이 생기는 상태입니다. 6. 아탈구는 이두근 힘줄이 정상 위치에서 벗어나 부분적으로 탈구된 상태를 말합니다. 7. 마모건염은 이두근 힘줄이 반복적인 사용이나 마찰로 인해 점진적으로 손상되고 염증이 생기는 상태입니다. 8. 관절와상완골 불안정은 어깨 관절이 정상적인 위치를 유지하지 못하고 불안정한 상태를 나타냅니다. 9. 통증성 견 구축증, 흔히 동결견(frozen shoulder)이라고도 불리며, 어깨 관절의 움직임이 제한되고 통증이 동반되는 상태를 의미합니다.",통증|어깨 관절의 움직임이 제한|통증,극상근건염|만성 견봉하 활액낭염|회전근계 불완전 파열|석회성 건염|이두근건염|충돌건염|아탈구|마모건염|관절와상완골 불안정|통증성 견 구축증|동결견(frozen shoulder),cid_23478_1.json
1,"1. 외측상과염은 반복적인 손상에 의해 발생하는 질환으로, 과도한 사용으로 인해 나타나는 증후군입니다. 2. 이 질환은 흔히 ""Golfer's elbow""라고도 불리며, 주로 팔꿈치 부위에 통증을 유발합니다. 3. 통증의 정확한 원인은 명확히 밝혀지지 않았으나, 과도한 운동으로 인해 관절, 근육, 인대에 염증성 반응이 발생하는 것으로 추정됩니다. 4. 환자는 팔꿈치 부위에 국소적인 압통점을 느끼지만, 팔의 운동 범위는 정상적으로 유지됩니다. 5. 방사선 검사에서는 특별한 이상 소견이 관찰되지 않습니다.",통증|압통점,외측상과염,cid_23479_1.json
1,외측상과염(테니스 엘보우)은 다음과 같은 방법으로 진단할 수 있습니다. 외측 상과 부위에 압통이 존재합니다. 손목 신전근을 수동적으로 신장시킬 때 통증 반응이 나타납니다. 손목 신전근에 저항을 가한 상태에서 검사할 경우 통증이 유발됩니다.,압통|통증,외측상과염|테니스 엘보우,cid_23480_1.json
1,"손목 터널 증후군은 손목에서 발생하는 질환 중 가장 흔한 질환 중 하나입니다. 이 질환은 임산부나 폐경기 여성에서 자주 발생하는 경향이 있습니다. 또한, 류마티스성 관절염과 함께 나타나는 경우도 있습니다.",,,cid_23482_1.json
1,"손목 터널 증후군의 증상으로는 손바닥에서 정중신경이 지배하는 부위에 통증과 이상 감각이 나타납니다. 이러한 이상 감각은 화끈거림이나 가려움증 등의 형태로 나타날 수 있습니다. 특히, 밤에 통증이 더 심해지는 경향이 있으며, 손목을 움직일 경우 통증이 더욱 악화됩니다.",,,cid_23483_1.json
1,"Phalen's sign 검사에서 양성 반응이 나타났습니다. Tinel's sign 검사에서도 양성 반응이 확인되었습니다. 근전도 검사 결과, 근섬유의 자발적 활동을 나타내는 fibrillation과 positive waves가 관찰되었으며, 근육 활동 전위의 amplitude가 감소된 소견이 확인되었습니다. 신경전도 검사에서는 손목관절을 통과하는 신경의 전도 속도가 감소된 소견이 관찰되었습니다. 증상이 심한 경우, 엄지두덩(무지구) 근육의 위축이 동반될 수 있습니다.",시야 흐림|비문증|근육 위축,녹내장|당뇨병성 망종증|백내장,cid_23484_1.json
1,"1. 외측 상과염(테니스 엘보)은 팔꿈치 외측 상과 부위의 힘줄에 염증이 생기거나 미세 손상이 발생하여 통증을 유발하는 질환입니다. 주로 반복적인 손목과 팔 사용으로 인해 발생합니다. 2. 요골경상건초염(de Quervain's disease)은 엄지손가락을 움직이는 힘줄과 그 힘줄을 둘러싼 건초에 염증이 생겨 통증과 부종을 유발하는 질환입니다. 특히 엄지손가락을 움직이거나 손목을 돌릴 때 통증이 심해질 수 있습니다. 3. 요측 수근굴근건초염(flexor carpi radialis tendinitis)은 손목의 요측(엄지손가락 쪽)에 위치한 수근굴근 힘줄에 염증이 생겨 통증을 유발하는 상태입니다. 손목을 굽히거나 특정 동작을 할 때 통증이 악화될 수 있습니다. 4. 손목터널증후군(carpal tunnel syndrome)은 손목의 정중신경이 손목터널 내에서 압박을 받아 손과 손가락에 저림, 통증, 감각 이상, 근력 약화 등을 유발하는 질환입니다. 특히 밤에 증상이 심해질 수 있습니다. 5. Guyon's canal syndrome은 손목의 Guyon 관에서 척골신경이 압박을 받아 손바닥과 손가락 일부에 감각 이상이나 근력 약화가 나타나는 질환입니다. 주로 손바닥의 새끼손가락 쪽에 증상이 나타납니다. 6. Kienbock's disease는 손목의 월상골에 혈액 공급이 부족해져 골괴사가 발생하는 질환으로, 손목 통증과 함께 손목의 운동 범위 제한 및 약화가 나타날 수 있습니다.",통증|부종|감각 이상|근력 약화|손목 통증|손목의 운동 범위 제한|손목의 약화|감각 이상|근력 약화|손바닥의 새끼손가락 쪽에 증상이 나타나는,외측 상과염|요골경상건초염|요측 수근굴근건초염|손목터널증후군|Guyon's canal syndrome|Kienbock's disease,cid_23486_1.json
1,"척추에 의한 통증은 흉추와 요추 부위에서 발생할 수 있으며, 그 원인은 크게 척추내인성 원인으로 나눌 수 있습니다. 척추내인성 원인은 다시 역학적 원인과 기질적 원인으로 구분됩니다. 1. 역학적 원인 외상으로 인한 경우: 척추 골절이나 염좌와 같은 손상이 포함됩니다. 추간판 이상: 추간판의 변성, 탈출, 또는 돌출로 인해 통증이 발생할 수 있습니다. 척추 구조의 이상: 척추 협착증(척추관이 좁아지는 상태), 척추 전방 전위증(척추뼈가 앞쪽으로 밀려난 상태), 척추 분리증(척추뼈의 연결 부위가 분리된 상태), 면관절증(척추의 관절 부위에 발생하는 퇴행성 변화), 척추측만증(척추가 비정상적으로 옆으로 휘어진 상태) 등이 포함됩니다. 2. 기질적 원인 종양: 척추에 발생하는 양성 또는 악성 종양이 통증의 원인이 될 수 있습니다. 감염: 강직성 척추염, 척추 결핵, 기타 감염성 질환이 척추 통증을 유발할 수 있습니다. 퇴행성 관절염: 척추 관절의 퇴행성 변화로 인해 통증이 발생할 수 있습니다. 대사성 질환: 골다공증과 같은 대사성 질환이 척추 통증의 원인이 될 수 있습니다.",통증|통증,척추염|척추 결핵|백내장|골다공증|척추 협착증|척추 전방 전위증|척추 분리증|면관절증|척추측만증|녹내장|당뇨병성 망종증|백내장,cid_23487_1.json
1,"1. 내장 기관의 문제로 인해 발생하는 통증이 척추 통증의 원인이 될 수 있습니다. 2. 심장과 관련된 문제로 인해 척추 부위에 통증이 나타날 수 있습니다. 3. 혈관의 이상이나 질환으로 인해 척추 부위에 통증이 유발될 수 있습니다. 4. 근육의 손상, 긴장 또는 염증 등으로 인해 척추 부위에 통증이 생길 수 있습니다.",통증,,cid_23489_1.json
1,"1. 흉추 및 요추 부위의 통증은 다양한 원인에 의해 발생할 수 있습니다. 2. 척추의 구조적 이상, 예를 들어 척추측만증, 척추전방전위증, 또는 척추분리증 등이 통증의 원인이 될 수 있습니다. 3. 디스크 탈출증(추간판 탈출증)은 신경을 압박하여 흉추 및 요추 부위에 통증을 유발할 수 있습니다. 4. 척추관 협착증은 척추관이 좁아져 신경이 눌리면서 통증을 일으킬 수 있습니다. 5. 척추의 외상, 예를 들어 골절이나 염좌는 급성 통증의 주요 원인 중 하나입니다. 6. 골다공증으로 인해 척추에 압박골절이 발생하면 만성적인 통증이 나타날 수 있습니다. 7. 척추 주위의 근육이나 인대의 염증 또는 긴장은 통증을 유발할 수 있습니다. 8. 감염성 질환, 예를 들어 척추골수염이나 추간판염은 흉추 및 요추 부위의 통증을 초래할 수 있습니다. 9. 종양, 특히 척추에 발생한 원발성 종양이나 전이성 종양은 통증의 원인이 될 수 있습니다. 10. 류마티스 관절염이나 강직성 척추염과 같은 염증성 질환은 척추 통증을 유발할 수 있습니다. 11. 심리적 요인, 예를 들어 스트레스나 우울증은 통증을 악화시키거나 지속시키는 요인이 될 수 있습니다. 12. 비정상적인 자세나 반복적인 부적절한 움직임은 척추에 과도한 부담을 주어 통증을 유발할 수 있습니다. 13. 내장기관의 문제, 예를 들어 췌장염, 신장결석, 또는 대동맥류와 같은 질환이 흉추 및 요추 부위의 방사통으로 나타날 수 있습니다.",통증|방사통,척추측만증|척추전방전위증|척추분리증|디스크 탈출증(추간판 탈출증)|척추관 협착증|골다공증|척추골수염|추간판염|강직성 척추염|스트레스|우울증,cid_23490_1.json
1,"추간판 탈출증 및 척추관 협착증에서 통증은 척수와 신경근의 압박으로 인해 발생합니다. 신경근이 압박을 받으면 부종이 생기고, 이로 인해 신경근에 염증이 유발됩니다. 염증 과정에서 아라키돈산이 분비되며, 이는 통증을 유발하는 주요 물질로 작용합니다. 스테로이드를 투여하면 이러한 통증 유발 물질의 생성을 차단하여 통증을 완화할 수 있습니다.",통증,추간판 탈출증|척추관 협착증,cid_23491_1.json
1,"1. 추간판 탈출증 및 척추관 협착증 환자 중 35%에서 95%의 환자에서 통증이 완전히 소실됩니다. 2. 통증이 3개월 이내로 지속된 환자의 경우, 치료 성공률은 85%에서 100%에 이르며, 반면 통증이 1년 이상 지속된 환자의 경우 치료 성공률은 45%로 감소합니다. 3. 경막외 스테로이드 주사를 받은 환자 중 7%에서 12%만이 수술이 필요하게 됩니다.",통증,추간판 탈출증|척추관 협착증,cid_23492_1.json
1,"1. 경막외 부신피질 호르몬 주사 요법은 점진적으로 신경학적 이상이 악화되지 않는 요추 및 천추 부위의 통증이 있는 경우에 적응증으로 고려됩니다. 2. 주사 요법을 시행하기 전, 통증이 있는 피부 분절(dematome) 또는 신경근(nerve root) 수준을 확인해야 합니다. 3. 다리를 쭉 펴서 올리거나 내릴 때 어느 각도에서 통증이 나타나는지 확인합니다. 4. 앉은 자세에서 무릎을 펼 때 통증이 있는지 확인합니다. 5. 심부건 반사(Deep tendon reflexes)의 변화 여부를 확인합니다. 6. 하지 근육의 기능 이상 유무를 평가합니다. 7. 하지 감각 기능의 이상 유무를 확인합니다. 8. 요추(lumbar spines), 척추 주위(paravertebral areas), 좌골 절흔(sciatic notch) 부위의 압통(tenderness) 유무를 확인합니다. 9. 척추의 운동 범위(range of motion)를 검사합니다. 10. 주사 방법은 통증이 있는 부위에서 가장 가까운 요추 수준(lumbar level)에서 시행하거나, 천골(sacrum) 부위라면 미추(caudal route)를 통해 주입합니다. 11. 1% 리도카인(lidocaine) 3~5 ml에 트리암시놀론 다이아세테이트(triamcinolone diacetate) 50 mg을 혼합하여 사용합니다. 12. 최근 트리암시놀론(triamcinolone) 투여 후 염증성 폐혈증으로 인한 사망 사례가 보고된 이후, 해당 약물의 사용이 금지된 상태입니다. 13. 주사 후 15분이 지나면 다리를 쭉 펴서 올리는 정도와 통증의 소실 여부를 기록합니다. 14. 1~2주 후에 다시 방문하도록 하여, 약간의 통증이 다시 나타나면 스테로이드를 반복 투여합니다. 15. 통증이 전혀 없어지지 않았거나 완전히 없어졌다면 스테로이드를 반복 투여하지 않습니다. 16. 재방문 시 통증의 경감 정도를 퍼센트(%) 또는 시각적 통증 척도(Visual Analog Scale, VAS)로 기록합니다. 17. 신경학적 이상이 개선되었는지 문진 후 기록합니다. 18. 합병증으로는 실수로 경막(dura mater)을 천자(puncture)하는 경우가 있을 수 있습니다. 19. 나트륨(sodium)과 수분(water)의 축적이 발생할 수 있습니다. 20. 경막외 농양(Epidural abscess)이 발생할 수 있습니다. 21. 드물게 거미막염(Arachnoiditis)이 발생할 수 있습니다. 22. 드물게 세균성 수막염(Bacterial meningitis)이 발생할 수 있습니다.",요추 및 천추 부위의 통증|하지 근육의 기능 이상|하지 감각 기능의 이상|통증|경감 정도,경막외 농양|거미막염|세균성 수막염|녹내장|당뇨병성 망종증|백내장,cid_23493_1.json
1,"하지 통증의 원인은 다양하며, 다음과 같은 여러 요인에 의해 발생할 수 있습니다: 1. 중추신경계의 원인: 척수나 뇌와 같은 중추신경계의 이상으로 인해 하지 통증이 발생할 수 있습니다. 이는 신경 전달 경로의 손상이나 압박으로 인해 나타날 수 있습니다. 2. 요추 및 천추 질환: 허리뼈(요추)와 엉치뼈(천추)의 구조적 또는 기능적 문제로 인해 하지로 방사되는 통증이 유발될 수 있습니다. 대표적으로 디스크 탈출증이나 척추관 협착증이 포함됩니다. 3. 고관절 병변: 고관절의 퇴행성 변화(예: 고관절염)나 외상으로 인해 하지 통증이 발생할 수 있습니다. 4. 근 근막 증후군: 근육과 근막의 과도한 긴장이나 손상으로 인해 국소적인 통증이 발생하며, 이 통증이 하지로 방사될 수 있습니다. 5. 교감신경 의존성 통증: 교감신경계의 과도한 활성화로 인해 하지에 만성적인 통증이 나타날 수 있습니다. 이는 복합부위통증증후군(CRPS)과 같은 상태에서 흔히 관찰됩니다. 6. 신경병증성 통증: 말초신경의 손상이나 압박으로 인해 하지에 타는 듯한 통증, 찌르는 듯한 통증 등이 나타날 수 있습니다. 예로는 당뇨병성 신경병증이 있습니다. 7. 골 병변: 하지의 뼈에 발생한 골절, 골수염, 또는 종양과 같은 병변이 통증의 원인이 될 수 있습니다. 8. 말초 혈관성 병변: 하지로 가는 혈류가 감소하거나 차단되는 경우(예: 말초동맥질환), 허혈로 인해 통증이 발생할 수 있습니다. 9. 슬관절 병변: 무릎 관절의 퇴행성 변화(예: 슬관절염)나 외상으로 인해 하지 통증이 유발될 수 있습니다. 10. 족관절통: 발목 관절의 염좌, 관절염, 또는 기타 병변으로 인해 통증이 발생할 수 있습니다. 11. 족근관 증후군: 발목 내측의 신경이 압박되어 하지로 방사되는 통증이 나타날 수 있습니다. 12. 족통: 발 자체의 구조적 문제(예: 족저근막염)나 외상으로 인해 통증이 발생할 수 있습니다. 13. 기타 원인: 확장성 또는 박리성 동맥류: 하지로 가는 주요 혈관의 이상으로 인해 통증이 발생할 수 있습니다. 부갑상선 기능 항진증에 따른 골다공증: 골밀도 감소로 인해 하지의 뼈가 약해지고 통증이 유발될 수 있습니다. 소화성 궤양: 드물게 하지로 방사되는 통증을 유발할 수 있습니다. 자궁내막증: 골반 내 병변이 하지로 방사되는 통증을 유발할 수 있습니다. 겸상적혈구위기: 혈액 순환 장애로 인해 하지에 통증이 나타날 수 있습니다. 종양 전이: 하지의 뼈나 연조직으로 전이된 암이 통증을 유발할 수 있습니다. 췌장 병변: 드물게 하지로 방사되는 통증을 유발할 수 있습니다. 신장 질환: 하지로 방사되는 통증이 나타날 수 있습니다. 후복막 병변: 후복막 공간의 종양이나 염증이 하지 통증을 유발할 수 있습니다.",하지 통증|타는 듯한 통증|찌르는 듯한 통증|하지로 방사되는 통증,디스크 탈출증|척추관 협착증|고관절염|족저근막염|당뇨병성 신경병증|말초동맥질환|슬관절염|족관절통|겸상적혈구위기|종양 전이|신장 질환|후복막 병변,cid_23495_1.json
1,"복합 부위 통증 증후군(Complex Regional Pain Syndrome, CRPS)은 신경 손상, 외상, 뇌졸중(cerebrovascular accident), 심근경색(myocardial infarction) 또는 추간판 질환(intervertebral disc)과 같은 원인에 의해 발생할 수 있습니다. 이 질환은 타는 듯한 통증(burning pain), 감각 과민(hyperesthesia), 자율신경계 기능 이상(autonomic dysfunction), 그리고 영양 장애(dystrophic changes)와 같은 증상을 동반합니다. Causalgia는 주요 신경 줄기(major nerve trunk)가 손상된 이후에 나타나는 고통스러운 증상 복합체(painful symptom complex)를 의미합니다. Causalgia의 원인으로는 외상, 수술, 뇌졸중, 심근경색, 그리고 추간판 질환 등이 포함됩니다.",타는 듯한 통증(burning pain)|감각 과민(hyperesthesia)|자율신경계 기능 이상(autonomic dysfunction)|영양 장애(dystrophic changes),복합 부위 통증 증후군(Complex Regional Pain Syndrome)|Causalgia,cid_23496_1.json
1,"1. 초기 단계에서는 타는 듯한 통증(burning pain)이 나타나며, 감각 과민(hyperesthesia), 통각 과민(hyperalgesia), 비통성 자극에 의한 통증(allodynia), 땀 분비 과다(hyperhydrosis), 그리고 혈관운동 불안정(vasomotor instability)이 관찰됩니다. 2. 말기 단계에서는 뼈의 무기질 감소(bone demineralization), 피부의 영양 장애(trophic change), 근육 위축(muscle atrophy), 그리고 관절 강직(joint stiffness)이 발생합니다. 3. 이 질환의 발생 기전은 현재까지 명확히 밝혀지지 않았습니다.",burning pain|감각 과민|통각 과민|비통성 자극에 의한 통증|땀 분비 과다|관절 강직,,cid_23497_1.json
1,"복합 부위 통증 증후군(CRPS)은 두 가지 유형으로 나뉩니다. 복합부위통증증후군 제1형(CRPS I): 침해성 손상(noxious event)을 경험했거나, 일정 기간 동안 사지가 고정된 적이 있어야 합니다. 유발된 손상의 정도와는 맞지 않는 지속적인 통증(continuing pain), 이질통(allodynia), 또는 통각과민(hyperalgesia)이 나타나야 합니다. 통증이 발생한 부위에서 부종, 피부 혈류의 변화(예: 피부색 변화, 반대쪽과 비교했을 때 1도 이상 차이가 나는 피부 온도 변화), 또는 비정상적인 땀 분비가 있었던 증거가 있어야 합니다. 이러한 증상이나 기능 장애가 다른 원인으로 설명될 수 있는 경우는 진단에서 제외됩니다. 복합부위통증증후군 제2형(CRPS II): 신경 손상이 발생한 이후에, 해당 손상 신경의 지배 부위에만 국한되지 않는 지속적인 통증(continuing pain), 이질통(allodynia), 또는 통각과민(hyperalgesia)이 나타나야 합니다. 통증이 발생한 부위에서 부종, 피부 혈류의 변화(예: 피부색 변화, 반대쪽과 비교했을 때 1도 이상 차이가 나는 피부 온도 변화), 또는 비정상적인 땀 분비가 있었던 증거가 있어야 합니다. 이러한 증상이나 기능 장애가 다른 원인으로 설명될 수 있는 경우는 진단에서 제외됩니다.",통증|이질통|통각과민|부종|피부 혈류의 변화|비정상적인 땀 분비,복합 부위 통증 증후군|복합 부위 통증 증후군 제1형|복합 부위 통증 증후군 제2형,cid_23498_1.json
1,"복합 부위 통증 증후군(Complex Regional Pain Syndrome, CRPS)은 다음과 같은 임상적 증상과 징후를 통해 진단할 수 있습니다. 세계통증연구학회(International Association for the Study of Pain, IASP)에서 2004년에 제시한 진단 기준에 따르면, CRPS는 다음의 네 가지 범주로 나뉩니다. 1. 감각 이상: 자발적으로 발생하는 통증(자발통)이 나타날 수 있습니다. 기계적 자극에 의해 과도한 통증 반응이 나타나는 기계적 통각과민이 관찰됩니다. 열 자극에 대해 과도한 통증 반응을 보이는 열적 통각과민이 발생할 수 있습니다. 심부 체성 조직(근육, 관절 등)에 대한 통증 반응이 과도하게 나타나는 심부 체성 통각과민이 동반될 수 있습니다. 2. 혈관 이상: 혈관이 확장되어 피부가 붉어지거나 따뜻해지는 혈관확장이 나타날 수 있습니다. 반대로, 혈관이 수축하여 피부가 창백해지거나 차가워지는 혈관수축이 관찰될 수 있습니다. 피부 온도가 좌우 대칭을 이루지 못하고 비대칭적인 차이를 보일 수 있습니다. 피부색이 변하여 붉거나 푸르스름한 색조를 띠는 변화가 나타날 수 있습니다. 3. 부종 및 발한 이상: 부종(조직의 부기)이 발생할 수 있습니다. 땀이 과도하게 분비되는 다한증이 나타날 수 있습니다. 반대로, 땀이 거의 나지 않는 저한증이 관찰될 수 있습니다. 4. 운동 또는 이영양성 변화: 근력이 저하되어 힘이 약해질 수 있습니다. 떨림(진전)이나 근육 긴장 이상이 발생할 수 있습니다. 협조운동 부족으로 인해 움직임이 부자연스러워질 수 있습니다. 손톱이나 모발의 성장이 비정상적으로 변화할 수 있습니다. 피부가 얇아지고 약해지는 피부 위축이 나타날 수 있습니다. 관절이 뻣뻣해지는 관절강직이 발생할 수 있습니다. 연부조직(피부, 근육 등)에 변화가 생길 수 있습니다. 진단 기준: 임상적으로 적용할 때는, 네 가지 범주 중 세 가지 범주에서 각각 하나 이상의 증상이 나타나야 하며, 두 가지 이상의 범주에서 각각 하나 이상의 징후가 관찰되어야 합니다. 이 경우, 진단의 감수성은 85%, 특이성은 60%로 평가됩니다. 연구 목적으로 사용할 경우, 네 가지 범주 모두에서 각각 하나 이상의 증상이 나타나야 하며, 두 가지 이상의 범주에서 각각 하나 이상의 징후가 관찰되어야 합니다. 이 경우, 진단의 감수성은 70%, 특이성은 96%로 평가됩니다.",통증|자발통|기계적 통각과민|열적 통각과민|심부 체성 통각과민|떨림|근육 긴장|협조운동 부족|근력 저하,복합 부위 통증 증후군|CRPS,cid_23500_1.json
